-255,-3.70123829049,-3.83048673754,-3.83098906157,-3.77147258495
-250,-3.64090523567,-3.75798232046,-3.76216889878,-3.70689922581
-245,-3.63409343916,-3.75945200459,-3.76851402017,-3.70301511398
-240,-3.62046984613,-3.74769453155,-3.76021655374,-3.69233380645
-235,-3.61563833618,-3.74708216316,-3.7561361526,-3.68209917178
-230,-3.60538171686,-3.7385677931,-3.75325644366,-3.67034002323
-225,-3.59506184514,-3.71748272478,-3.74555444246,-3.65831384198
-220,-3.58689742047,-3.70360400765,-3.7358122407,-3.64766652043
-215,-3.57467997687,-3.68984286524,-3.71825089703,-3.63115904516
-210,-3.55929504789,-3.67710070384,-3.70740562031,-3.61853568172
-205,-3.54177899971,-3.66142407312,-3.69325111875,-3.60057166452
-200,-3.52470571831,-3.63991769535,-3.67284911304,-3.58119480163
-195,-3.50621655635,-3.60121601326,-3.64746862748,-3.54866536508
-190,-3.49170742978,-3.5973409461,-3.63380221217,-3.54288289359
-185,-3.46777856175,-3.57088663176,-3.61481077576,-3.51856349841
-180,-3.4426138392,-3.53962155137,-3.58793674624,-3.48991331854
-175,-3.42124426043,-3.50145385451,-3.55823669727,-3.46140393772
-170,-3.3953253747,-3.45535966125,-3.53085993889,-3.42441748284
-165,-3.36736781559,-3.41104378578,-3.49740162571,-3.38491121041
-160,-3.33485608395,-3.36223067687,-3.46181525643,-3.34280258305
-155,-3.30389160324,-3.31208015541,-3.42738077073,-3.29795565686
-150,-3.26313759782,-3.25292047023,-3.37982164547,-3.23889288138
-145,-3.22246630707,-3.19411350924,-3.32826021287,-3.1786600172
-140,-3.16797193498,-3.13581603875,-3.27115412035,-3.11068806022
-135,-3.14218441961,-3.09515477782,-3.21453611409,-3.04611470108
-130,-3.11345323504,-3.05485114003,-3.16370681088,-3.01398338598
-125,-3.07795890964,-3.01481204538,-3.11106182678,-2.9664904086
-120,-3.0268704358,-2.96925183735,-3.0510272167,-2.92570723441
-115,-2.96897016545,-2.92614110287,-3.00417093565,-2.88395303226
-110,-2.89827831436,-2.86476219465,-2.93863559341,-2.84205803105
-105,-2.83857291793,-2.80562700421,-2.88458980174,-2.78442266667
-100,-2.76802216834,-2.73361248184,-2.81674581148,-2.71693622366
-95,-2.69654209509,-2.65335793044,-2.74406488637,-2.64803693497
-90,-2.61099566204,-2.56860614561,-2.64946400729,-2.56752900705
-85,-2.51536290458,-2.47138164146,-2.54128456843,-2.47351408026
-80,-2.4096924784,-2.35861767711,-2.43918668438,-2.37879515819
-75,-2.28570805074,-2.24407049602,-2.29382483417,-2.25600381789
-70,-2.14854279684,-2.08641258045,-2.14455829387,-2.11723421256
-65,-1.99444049746,-1.93615207499,-1.97923371559,-1.97118675269
-60,-1.82246209781,-1.75769323003,-1.81989307487,-1.79917886039
-55,-1.61549539193,-1.56248978388,-1.61374008086,-1.62024268361
-50,-1.42945549805,-1.36190729382,-1.43443671207,-1.42250740559
50,1.44686627556,1.38787816898,1.37279562066,1.40619470164
55,1.64414008391,1.60011887558,1.5569533939,1.60181590295
60,1.83752016996,1.80048583942,1.74532576203,1.78576018807
65,2.00799600711,1.98138436426,1.91470070943,1.97448426964
70,2.14444685156,2.11969292795,2.06023364965,2.11855960079
75,2.28718905458,2.26200178883,2.19884156607,2.26011361364
80,2.39781170347,2.38572736203,2.30779104135,2.38086918426
85,2.49461383111,2.48967151454,2.39885168576,2.48773316721
90,2.58720547556,2.59187959675,2.47992037058,2.5889752918
95,2.65786752,2.67599342517,2.55268684069,2.67464170492
100,2.72950421333,2.75374981307,2.60543032238,2.75057329836
105,2.78944512,2.82465972657,2.6576854385,2.81823029508
110,2.85036067556,2.88627799623,2.70896382347,2.8800464
115,2.90006776889,2.94349496091,2.75535855274,2.94040228197
120,2.94928753778,2.99533255285,2.79882308858,2.99929794098
125,2.99948195556,3.04130173815,2.84619454898,3.04602507541
130,3.04090453333,3.09216126231,2.89454274053,3.10394725246
135,3.07111864889,3.1312839732,2.94240256651,3.15456831475
140,3.09915929742,3.18045144012,3.00326756765,3.20200122361
145,3.13008003342,3.24469093141,3.09134918207,3.26593951921
150,3.17735050453,3.29795161195,3.17432737628,3.31213610597
155,3.20167286756,3.32724963207,3.21237593793,3.34952754833
160,3.27175986916,3.37953224484,3.29628691037,3.41085691226
165,3.31561906916,3.41474268465,3.35244895106,3.44245126951
170,3.35699778773,3.44550780643,3.39049751271,3.47068224656
175,3.39970690204,3.47863007154,3.43485087389,3.50218899043
180,3.42336163058,3.50565897443,3.47258688158,3.52227679082
185,3.44404855324,3.52819854624,3.50455040821,3.5461709057
190,3.47657258667,3.55185311532,3.5328365421,3.56975837377
195,3.49995928676,3.57025546045,3.56138150973,3.60197089207
200,3.52245905636,3.58670167005,3.58379748945,3.62586013954
205,3.55015857778,3.60466877502,3.60364954992,3.64812367213
210,3.56575296,3.6198288255,3.62123071049,3.66808005246
215,3.57062620444,3.63498887597,3.63783513991,3.68073531803
220,3.58768256,3.64917085867,3.65297447261,3.70653259016
225,3.59937834667,3.66530897691,3.67104399875,3.70653259016
230,3.62130794667,3.67802385795,3.68227640689,3.72551548852
235,3.63012364587,3.68628853063,3.69443670961,3.73077229115
240,3.64518684444,3.69611811174,3.70757374347,3.74431342531
245,3.64731157902,3.71096518052,3.7229865609,3.76896685613
250,3.65249671111,3.71269636048,3.72710836632,3.76670351056
255,3.73280777956,3.78004610729,3.80076366177,3.84352097259
